left	right	classes	next_symb
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	?
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	1
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	??
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	?1
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	?11
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	??11
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	11
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	111
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	?AA1
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	?AA11
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	A1
?1	?	bm_ire_2 - anything, bm_ire_2 - bm_ibi, bm_ire_2 - bm_tbi, bm_ire_2 - bracket, bm_ire_2 - ct, bm_tre_2 - anything, bm_tre_2 - bm_ibi, bm_tre_2 - bm_tbi, bm_tre_2 - bracket, bm_tre_2 - ct, charge_m - bracket, class_m - bracket	?111
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	a
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	A
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	Aa
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	aa
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	?
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	1
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	??
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	?1
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	?11
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	??11
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	11
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	111
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	?AA1
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	?AA11
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	A1
?1	?1	bm_ire_2 - bm_ire_2, bm_ire_2 - bm_tre_2, bm_tre_2 - bm_ire_2, bm_tre_2 - bm_tre_2, charge_m - class_m	?111
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	a
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	A
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	Aa
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	aa
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	?
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	1
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	??
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	?1
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	?11
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	??11
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	11
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	111
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	?AA1
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	?AA11
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	A1
?1	?11	bm_ire_2 - bm_iri_3, bm_ire_2 - bm_tri_3, bm_tre_2 - bm_iri_3, bm_tre_2 - bm_tri_3, charge_m - class_m	?111
?1	?111	charge_m - class_m	a
?1	?111	charge_m - class_m	A
?1	?111	charge_m - class_m	Aa
?1	?111	charge_m - class_m	aa
?1	?111	charge_m - class_m	?
?1	?111	charge_m - class_m	1
?1	?111	charge_m - class_m	??
?1	?111	charge_m - class_m	?1
?1	?111	charge_m - class_m	?11
?1	?111	charge_m - class_m	??11
?1	?111	charge_m - class_m	11
?1	?111	charge_m - class_m	111
?1	?111	charge_m - class_m	?AA1
?1	?111	charge_m - class_m	?AA11
?1	?111	charge_m - class_m	A1
?1	?111	charge_m - class_m	?111
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	a
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	A
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	Aa
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	aa
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	?
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	1
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	??
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	?1
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	?11
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	??11
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	11
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	111
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	?AA1
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	?AA11
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	A1
?1	??	bm_ire_2 - bm_ibe_2, bm_ire_2 - bm_tbe_2, bm_tre_2 - bm_ibe_2, bm_tre_2 - bm_tbe_2	?111
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	a
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	A
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	Aa
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	aa
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	?
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	1
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	??
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	?1
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	?11
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	??11
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	11
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	111
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	?AA1
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	?AA11
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	A1
?1	??11	bm_ire_2 - bm_ire_4, bm_ire_2 - bm_tre_4, bm_tre_2 - bm_ire_4, bm_tre_2 - bm_tre_4	?111
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	a
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	A
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	Aa
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	aa
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	?
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	1
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	??
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	?1
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	?11
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	??11
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	11
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	111
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	?AA1
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	?AA11
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	A1
?1	A	bm_ire_2 - atom_oal, bm_tre_2 - atom_oal	?111
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	a
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	A
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	Aa
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	aa
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	?
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	1
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	??
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	?1
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	?11
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	??11
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	11
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	111
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	?AA1
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	?AA11
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	A1
?1	Aa	bm_ire_2 - atom_oal_2, bm_tre_2 - atom_oal_2	?111
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	a
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	A
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	Aa
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	aa
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	?
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	1
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	??
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	?1
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	?11
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	??11
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	11
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	111
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	?AA1
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	?AA11
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	A1
?1	a	bm_ire_2 - atom_oar, bm_tre_2 - atom_oar	?111
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	a
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	A
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	Aa
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	aa
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	?
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	1
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	??
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	?1
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	?11
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	??11
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	11
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	111
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	?AA1
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	?AA11
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	A1
?11	1	bm_iri_3 - bm_iri, bm_iri_3 - bm_tri, bm_tri_3 - bm_iri, bm_tri_3 - bm_tri	?111
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	a
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	A
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	Aa
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	aa
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	?
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	1
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	??
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	?1
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	?11
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	??11
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	11
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	111
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	?AA1
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	?AA11
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	A1
?11	?	bm_iri_3 - anything, bm_iri_3 - bm_ibi, bm_iri_3 - bm_tbi, bm_iri_3 - bracket, bm_iri_3 - ct, bm_tri_3 - anything, bm_tri_3 - bm_ibi, bm_tri_3 - bm_tbi, bm_tri_3 - bracket, bm_tri_3 - ct, charge_m - bracket, class_m - bracket	?111
?11	?1	bm_iri_3 - bm_ire_2, bm_iri_3 - bm_tre_2, bm_tri_3 - bm_ire_2, bm_tri_3 - bm_tre_2, charge_m - class_m	a
?11	?1	bm_iri_3 - bm_ire_2, bm_iri_3 - bm_tre_2, bm_tri_3 - bm_ire_2, bm_tri_3 - bm_tre_2, charge_m - class_m	A
?11	?1	bm_iri_3 - bm_ire_2, bm_iri_3 - bm_tre_2, bm_tri_3 - bm_ire_2, bm_tri_3 - bm_tre_2, charge_m - class_m	Aa
?11	?1	bm_iri_3 - bm_ire_2, bm_iri_3 - bm_tre_2, bm_tri_3 - bm_ire_2, bm_tri_3 - bm_tre_2, charge_m - class_m	aa
?11	?1	bm_iri_3 - bm_ire_2, bm_iri_3 - bm_tre_2, bm_tri_3 - bm_ire_2, bm_tri_3 - bm_tre_2, charge_m - class_m	?
?11	?1	bm_iri_3 - bm_ire_2, bm_iri_3 - bm_tre_2, bm_tri_3 - bm_ire_2, bm_tri_3 - bm_tre_2, charge_m - class_m	1
?11	?1	bm_iri_3 - bm_ire_2, bm_iri_3 - bm_tre_2, bm_tri_3 - bm_ire_2, bm_tri_3 - bm_tre_2, charge_m - class_m	??
?11	?1	bm_iri_3 - bm_ire_2, bm_iri_3 - bm_tre_2, bm_tri_3 - bm_ire_2, bm_tri_3 - bm_tre_2, charge_m - class_m	?1
?11	?1	bm_iri_3 - bm_ire_2, bm_iri_3 - bm_tre_2, bm_tri_3 - bm_ire_2, bm_tri_3 - bm_tre_2, charge_m - class_m	?11
?11	?1	bm_iri_3 - bm_ire_2, bm_iri_3 - bm_tre_2, bm_tri_3 - bm_ire_2, bm_tri_3 - bm_tre_2, charge_m - class_m	??11
